Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire ,Current Status Date,Status,Region,Graduation Date,Graduate Team Location
Odette,3O18,Female,LR,Y,3/12/2018,Flossie - 4F13 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,7/18/2020,Graduated,Bay Puppy Raising Region,6/26/2020,
Oleta (Lula),5O18,Female,LR,B,3/12/2018,Flossie - 4F13 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,12/17/2019,Released,Baltimore Puppy Raising Region,,
Orvis,1O18,Male,LR,Y,3/12/2018,Flossie - 4F13 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,9/10/2019,Released,Fingerlakes Puppy Raising Region,,
Oreo,6O18,Male,LR,B,3/12/2018,Flossie - 4F13 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,9/27/2019,Breeding,Bay Puppy Raising Region,,
Indy FGDF I28-5M,INDY FGDF,Male,GS,B&T,3/9/2018,,Epic FGDF - EPIC - GSB&TM *NOP*,12/20/2019,Other School,,,
North,7N18,Male,LR,B,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,1/15/2020,Released,Wayne County Puppy Raising Region,,
Nazz (Iggi),6N18,Male,LR,B,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,3/23/2020,Other School,,,
Nellie,1N18,Female,LR,B,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,11/22/2019,Released,Columbus Puppy Raising Region,,
Ned,3N18,Male,LR,B,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,5/21/2021,Retired,Richmond Puppy Raising Region,1/25/2020,
Nestle,4N18,Female,LR,B,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,9/10/2019,Released,Cleveland East Puppy Raising Region,,
Nueva,5N18,Female,LR,B,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,10/8/2019,Released,Richmond Puppy Raising Region,,
Niblet,9N18,Female,LR,Y,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,3/21/2020,Graduated,Richmond Puppy Raising Region,3/21/2020,
Noni,2N18,Female,LR,B,3/8/2018,Tiara - 6TT15 - LRBF,Snickers - 9SS15 - LRB&TM,9/22/2019,Breeding,Cleveland East Puppy Raising Region,,
MacKenzie,2M18,Female,LR,Y,2/22/2018,Willa - 7WW15 - LRBF,Juno CES - JUNO - LRYM *NOP*,6/30/2022,Retired,New York City,,
Morris (Zeppelin),3M18,Male,LR,B,2/22/2018,Willa - 7WW15 - LRBF,Juno CES - JUNO - LRYM *NOP*,2/5/2019,Other School,,,
Maxwell,1M18,Male,LR,B,2/22/2018,Willa - 7WW15 - LRBF,Juno CES - JUNO - LRYM *NOP*,2/22/2020,Graduated,Cleveland East Puppy Raising Region,2/22/2020,
Misty,4M18,Female,LR,Y,2/22/2018,Willa - 7WW15 - LRBF,Juno CES - JUNO - LRYM *NOP*,9/25/2020,Graduated,Central NY Puppy Raising Region,9/25/2020,
Legacy,1L18,Female,LR,B,2/17/2018,Katie - 8K15 - LRYF,Nino - 7NN16 - LRBM,2/21/2019,Released,Dutchess NY Puppy Raising Region,,
Lopez,2L18,Male,LR,B,2/17/2018,Katie - 8K15 - LRYF,Nino - 7NN16 - LRBM,8/5/2020,Released,Erie NY Puppy Raising Region,,
Lexi (Alice),7L18,Female,LR,B,2/17/2018,Katie - 8K15 - LRYF,Nino - 7NN16 - LRBM,3/23/2020,Other School,,,
Levi,3L18,Male,LR,Y,2/17/2018,Katie - 8K15 - LRYF,Nino - 7NN16 - LRBM,4/12/2021,Graduated,Rhode Island Puppy Raising Region,4/12/2021,
Lark,4L18,Female,LR,B,2/17/2018,Katie - 8K15 - LRYF,Nino - 7NN16 - LRBM,8/24/2019,Breeding,Montgomery Puppy Raising Region,,
Lilac (Lyla),5L18,Female,LR,B,2/17/2018,Katie - 8K15 - LRYF,Nino - 7NN16 - LRBM,12/10/2018,Released,Dutchess NY Puppy Raising Region,,
Lace,8L18,Female,LR,B,2/17/2018,Katie - 8K15 - LRYF,Nino - 7NN16 - LRBM,5/30/2022,Retired,Unknown Region,,
Kyla,1K18,Female,LR,B,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,9/19/2019,Released,Erie NY Puppy Raising Region,,
Kenny,3K18,Male,LR,B,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,1/25/2020,Graduated,Baltimore Puppy Raising Region,1/25/2020,
Kaiser,4K18,Male,LR,Y,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,12/17/2019,Released,Baltimore Puppy Raising Region,,
Kate,5K18,Female,LR,B,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,5/4/2020,Released,Unknown Region,,
Kelsa (Bianca),6K18,Female,LR,Y,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,4/10/2018,Released,,,
Kiki (Marcy),2K18,Female,LR,Y,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,3/23/2020,Other School,,,
Kristen,7K18,Female,LR,B,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,2/22/2020,Graduated,Cleveland East Puppy Raising Region,2/22/2020,
Kona,8K18,Female,LR,B,2/16/2018,Viola - 5V314 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,1/10/2020,Released,Central NY Puppy Raising Region,,
Jetta (Huxley),4J18,Male,LR,Y,2/13/2018,Cindy - 4C414 - LRBF,Dax - 4D316 - LRYM,3/23/2020,Other School,,,
Gerry - S,1J18,Male,LR,B,2/13/2018,Cindy - 4C414 - LRBF,Dax - 4D316 - LRYM,10/11/2019,Released,Baltimore Puppy Raising Region,,
Jayla,2J18,Female,LR,B,2/13/2018,Cindy - 4C414 - LRBF,Dax - 4D316 - LRYM,7/22/2019,Released,Erie NY Puppy Raising Region,,
Jefferson,3J18,Male,LR,B,2/13/2018,Cindy - 4C414 - LRBF,Dax - 4D316 - LRYM,1/18/2022,Retired,Northern CT Puppy Raising Region,12/7/2019,
Jiggs (Henry),5J18,Male,LR,B,2/13/2018,Cindy - 4C414 - LRBF,Dax - 4D316 - LRYM,4/6/2018,Released,,,
Joy,7J18,Female,LR,Y,2/13/2018,Cindy - 4C414 - LRBF,Dax - 4D316 - LRYM,2/22/2020,Graduated,Central CT Puppy Raising Region,2/22/2020,
Jonah (Nicholas),6J18,Male,LR,Y,2/13/2018,Cindy - 4C414 - LRBF,Dax - 4D316 - LRYM,3/23/2020,Other School,,,
Henry,1H18,Male,LR,Y,2/6/2018,Amelia - 2A14 - LRBF,Juno CES - JUNO - LRYM *NOP*,3/21/2020,Graduated,Maine Puppy Raising Region,3/21/2020,
Hazel,2H18,Female,LR,Y,2/6/2018,Amelia - 2A14 - LRBF,Juno CES - JUNO - LRYM *NOP*,3/30/2018,Released,,,
Hope,3H18,Female,LR,B,2/6/2018,Amelia - 2A14 - LRBF,Juno CES - JUNO - LRYM *NOP*,12/7/2019,Graduated,New Hampshire Puppy Raising Region,12/7/2019,
Hershey,4H18,Male,LR,Y,2/6/2018,Amelia - 2A14 - LRBF,Juno CES - JUNO - LRYM *NOP*,12/7/2019,Graduated,Erie NY Puppy Raising Region,12/7/2019,
Gwen,2G18,Female,LR,Y,1/24/2018,Sheba - S - 7SS15 - LRBF,Juno CES - JUNO - LRYM *NOP*,1/25/2020,Graduated,Eastern CT Puppy Raising Region,1/25/2020,
Geo,3G18,Female,LR,Y,1/24/2018,Sheba - S - 7SS15 - LRBF,Juno CES - JUNO - LRYM *NOP*,3/21/2020,Graduated,Baltimore Puppy Raising Region,3/19/2020,
Grover,1G18,Male,LR,Y,1/24/2018,Sheba - S - 7SS15 - LRBF,Juno CES - JUNO - LRYM *NOP*,1/2/2020,Released,Erie NY Puppy Raising Region,,
Gerry (Finn),6G18,Male,LR,Y,1/24/2018,Sheba - S - 7SS15 - LRBF,Juno CES - JUNO - LRYM *NOP*,3/16/2018,Released,,,
Frazier,1F18,Male,GS,B&T,1/16/2018,Tula - 2T16 - GSB&TF,Ogden - 5O314 - GSB&TM,8/14/2021,Graduated,Lower Westchester Puppy Raising Region,8/14/2021,
Dozer,8D18,Male,LR,B,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,2/22/2020,Graduated,Richmond Puppy Raising Region,2/22/2020,
Ezra,2E+18,Male,LR,Y,1/13/2018,Mildred - 1M315 - LRBF,Juno CES - JUNO - LRYM *NOP*,9/23/2019,Released,North Carolina Puppy Raising Region,,
Ernest,4E+18,Male,LR,Y,1/13/2018,Mildred - 1M315 - LRBF,Juno CES - JUNO - LRYM *NOP*,10/31/2019,Breeding,Eastern CT Puppy Raising Region,,
Ellie,5E+18,Female,LR,Y,1/13/2018,Mildred - 1M315 - LRBF,Juno CES - JUNO - LRYM *NOP*,2/22/2020,Graduated,Montgomery Puppy Raising Region,2/22/2020,
Ed (Sully),1E+18,Male,LR,Y,1/13/2018,Mildred - 1M315 - LRBF,Juno CES - JUNO - LRYM *NOP*,3/18/2020,Other School,,,
Dusty (Hilde Rose),1D18,Female,LR,Y,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,3/8/2018,Released,,,
Duffy,2D18,Male,LR,Y,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,6/22/2020,Retired,Capital NY Puppy Raising Region,2/22/2020,
Dolly,7D18,Female,LR,B,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,3/8/2018,Released,,,
Dory,9D18,Female,LR,B,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,3/15/2018,Released,,,
Easton (Henry),6E+18,Male,LR,Y,1/13/2018,Mildred - 1M315 - LRBF,Juno CES - JUNO - LRYM *NOP*,3/18/2020,Other School,,,
Eve (Mable),7E+18,Female,LR,B,1/13/2018,Mildred - 1M315 - LRBF,Juno CES - JUNO - LRYM *NOP*,11/12/2019,Other School,,,
Dream,3D18,Female,LR,Y,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,2/13/2020,Released,SWCT Puppy Raising Region,,
Dodger,4D18,Male,LR,Y,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,1/25/2020,Graduated,Colorado Puppy Raising Region,1/26/2020,
Destiny,5D18,Female,LR,Y,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,11/9/2019,Graduated,Montgomery Puppy Raising Region,11/9/2019,
Delta,6D18,Female,LR,Y,1/13/2018,Asti - 9A15 - LRYF,Finley - 4FF16 - LRBM,11/9/2019,Graduated,Montgomery Puppy Raising Region,11/9/2019,
Ben,2B18,Male,LR,Y,1/9/2018,Kalani - 1K413 - LRYF,Dax - 4D316 - LRYM,11/9/2019,Graduated,New Hampshire Puppy Raising Region,11/9/2019,
Buckley,3B18,Male,LR,Y,1/9/2018,Kalani - 1K413 - LRYF,Dax - 4D316 - LRYM,12/7/2019,Graduated,Cleveland West Puppy Raising Region,12/7/2019,
Bonnie,4B18,Female,LR,Y,1/9/2018,Kalani - 1K413 - LRYF,Dax - 4D316 - LRYM,8/24/2019,Breeding,Colorado Puppy Raising Region,,
Becky (River),5B18,Female,LR,Y,1/9/2018,Kalani - 1K413 - LRYF,Dax - 4D316 - LRYM,3/12/2018,Released,,,
Crystal,1C18,Female,LR,B,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,9/26/2019,Released,North Carolina Puppy Raising Region,,
Clifford,5C18,Male,LR,Y,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,12/7/2019,Graduated,Southern Tier NY Puppy Raising Region,12/7/2019,
Carter (Coleman),9C18,Male,LR,B,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,5/17/2019,Other School,,,
Carson,6C18,Male,LR,Y,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,5/24/2019,Released,Catoctin Puppy Raising Region,,
Colton,7C18,Male,LR,B,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,8/26/2019,Released,Maine Puppy Raising Region,,
Bruce,1B18,Male,LR,Y,1/9/2018,Kalani - 1K413 - LRYF,Dax - 4D316 - LRYM,12/7/2019,Graduated,Maine Puppy Raising Region,12/7/2019,
Beatrice,6B18,Female,LR,Y,1/9/2018,Kalani - 1K413 - LRYF,Dax - 4D316 - LRYM,11/9/2019,Graduated,Maine Puppy Raising Region,11/6/2019,
Carly,2C18,Female,LR,B,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,2/7/2020,Released,Central NY Puppy Raising Region,,
Calla,3C18,Female,LR,B,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,2/16/2021,Retired,Shenandoah Puppy Raising Region,1/25/2020,
Camden,4C18,Male,LR,B,1/9/2018,Daquiri - 10D415 - LRYF,Nino - 7NN16 - LRBM,3/15/2019,Released,Adirondack Puppy Raising Region,,
Alana (Allie),2A18,Female,LR,Y,1/3/2018,Margie - P - 4M15 - LRYF,Nino - 7NN16 - LRBM,2/28/2018,Released,,,
Autumn,3A18,Female,LR,B,1/3/2018,Margie - P - 4M15 - LRYF,Nino - 7NN16 - LRBM,10/21/2019,Released,Erie NY Puppy Raising Region,,
Artie (Barley),4A18,Male,LR,Y,1/3/2018,Margie - P - 4M15 - LRYF,Nino - 7NN16 - LRBM,2/28/2018,Released,,,
Ashton,1A18,Male,LR,B,1/3/2018,Margie - P - 4M15 - LRYF,Nino - 7NN16 - LRBM,2/28/2018,Released,,,
Quota,2Q417,Female,LR,Y,12/27/2017,Emerald - 7E15 - LRYF,Rider - 3R15 - LRBM,5/16/2019,Released,Columbus Puppy Raising Region,,
Quaid,5Q417,Male,LR,B,12/27/2017,Emerald - 7E15 - LRYF,Rider - 3R15 - LRBM,5/21/2019,Released,Baltimore Puppy Raising Region,,
Quiche (Quinn),1Q417,Female,LR,B,12/27/2017,Emerald - 7E15 - LRYF,Rider - 3R15 - LRBM,2/23/2018,Released,,,
Quest (Bear),3Q417,Male,LR,B,12/27/2017,Emerald - 7E15 - LRYF,Rider - 3R15 - LRBM,2/23/2018,Released,,,
Quail,6Q417,Female,LR,B,12/27/2017,Emerald - 7E15 - LRYF,Rider - 3R15 - LRBM,8/24/2019,Breeding,SWCT Puppy Raising Region,,
Quentin,7Q417,Male,LR,Y,12/27/2017,Emerald - 7E15 - LRYF,Rider - 3R15 - LRBM,11/9/2019,Graduated,Dutchess NY Puppy Raising Region,11/9/2019,
Quincy,4Q417,Male,LR,B,12/27/2017,Emerald - 7E15 - LRYF,Rider - 3R15 - LRBM,11/9/2019,Graduated,NoVA- North Puppy Raising Region,11/10/2019,
Rambo,1R417,Male,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,2/27/2018,Released,,,
Ragu,3R417,Female,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,7/15/2019,Released,Eastern MA Puppy Raising Region,,
Rhythm,6R417,Female,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,11/15/2019,Released,Eastern MA Puppy Raising Region,,
Rover (Teddy),4R417,Male,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,6/3/2019,Released,Lower Westchester Puppy Raising Region,,
Ranger (Friday),5R417,Male,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,2/26/2018,Released,,,
Rosie,2R417,Female,LR,Y,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,11/14/2019,Released,North Carolina Puppy Raising Region,,
Rex,7R417,Male,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,10/8/2019,Released,Orange County Puppy Raising Region,,
Ramona,8R417,Female,LR,Y,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,12/7/2019,Graduated,Northern CT Puppy Raising Region,12/7/2019,
Rigby,9R417,Male,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,7/12/2019,Released,New Hampshire Puppy Raising Region,,
Regina,10R417,Female,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,11/15/2019,Released,Northern CT Puppy Raising Region,,
Riley,11R417,Male,LR,B,12/27/2017,Otter - 5O315 - LRBF,Finley - 4FF16 - LRBM,8/19/2020,Released,Lower Westchester Puppy Raising Region,,
Packer (Champ),1P417,Male,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,2/22/2018,Released,,,
Anderson,2P417,Male,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,9/12/2020,Graduated,Richmond Puppy Raising Region,9/2/2020,
Mikaela,4P417,Female,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,9/12/2020,Graduated,Bay Puppy Raising Region,8/25/2020,
Jessie,5P417,Female,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,6/4/2019,Released,Cleveland West Puppy Raising Region,,
Penny,3P417,Female,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,11/6/2019,Released,Eastern MA Puppy Raising Region,,
Kikkan,6P417,Female,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,6/18/2019,Released,NoVA- South Puppy Raising Region,,
Posy (Ruby),7P417,Female,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,3/5/2018,Released,,,
Kim,8P417,Female,LR,Y,12/26/2017,Vickie - 2V15 - LRYF,Stu - 2S315 - LRYM,5/16/2019,Released,Lower Westchester Puppy Raising Region,,
Opie (Callie),1O417,Female,LR,Y,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,2/14/2018,Released,,,
Olaf,2O417,Male,LR,Y,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,8/8/2019,Released,Monroe NY Puppy Raising Region,,
Oreo (Echo),8O417,Male,LR,B,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,5/20/2019,Other School,,,
Onyx,3O417,Female,LR,B,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,6/28/2019,Breeding,Columbus Puppy Raising Region,,
Ophelia,5O417,Female,LR,B,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,8/28/2020,Released,NoVA- South Puppy Raising Region,,
Orchid,6O417,Female,LR,Y,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,6/28/2019,Breeding,Columbus Puppy Raising Region,,
Orissa,7O417,Female,LR,Y,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,8/31/2020,Retired,Monroe NY Puppy Raising Region,7/31/2020,
Otto,4O417,Male,LR,B,12/24/2017,Poem - 3P15 - LRYF,Nino - 7NN16 - LRBM,1/27/2020,Released,NoVA- North Puppy Raising Region,,
Neville (Tyson),2N417,Male,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,2/13/2018,Released,,,
Nolan,4N417,Male,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,8/17/2019,Graduated,Central NY Puppy Raising Region,8/17/2019,
Nira,3N417,Female,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,3/12/2019,Released,Bay Puppy Raising Region,,
Nordic,7N417,Male,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,8/6/2019,Released,Delmarva Puppy Raising Region,,
Nikon,8N417,Male,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,10/12/2019,Graduated,NoVA- North Puppy Raising Region,10/12/2019,
Nellie (Cassiopeia),9N417,Female,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,2/12/2018,Released,,,
Noble,1N417,Male,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,8/28/2020,Other School,,,
Nicolai,5N417,Male,GS,B&T,12/21/2017,Bevy - 1B16 - GSB&TF,Harris - 1H414 - GSB&TM,11/25/2021,Other School,,,
Maple,5M417,Female,LR,Y,12/4/2017,Vienna - 5V14 - LRYF,Dax - 4D316 - LRYM,8/7/2019,Released,Lower Westchester Puppy Raising Region,,
Marco,6M417,Male,LR,Y,12/4/2017,Vienna - 5V14 - LRYF,Dax - 4D316 - LRYM,11/9/2019,Graduated,Westchester County Puppy Raising Region,11/9/2019,
Malta,7M417,Female,LR,Y,12/4/2017,Vienna - 5V14 - LRYF,Dax - 4D316 - LRYM,9/25/2019,Released,Central NY Puppy Raising Region,,
Monroe (Bentley),1M417,Male,LR,Y,12/4/2017,Vienna - 5V14 - LRYF,Dax - 4D316 - LRYM,3/23/2020,Other School,,,
Millie,2M417,Female,LR,Y,12/4/2017,Vienna - 5V14 - LRYF,Dax - 4D316 - LRYM,4/9/2019,Released,Orange County Puppy Raising Region,,
Mason,3M417,Male,LR,Y,12/4/2017,Vienna - 5V14 - LRYF,Dax - 4D316 - LRYM,8/1/2019,Released,Westchester County Puppy Raising Region,,
Muffin,4M417,Female,LR,Y,12/4/2017,Vienna - 5V14 - LRYF,Dax - 4D316 - LRYM,9/3/2019,Released,Delmarva Puppy Raising Region,,
Grace FGDF / G28-6F,GRACEFGDF,Female,GS,B&T,11/24/2017,,,2/28/2020,Other School,,,
Lopez,1L417,Male,LR,B,11/20/2017,Halo - 3H15 - LRBF,Ralston - 6R14 - LRYM,1/18/2018,Released,,,
Layla,2L417,Female,LR,B,11/20/2017,Halo - 3H15 - LRBF,Ralston - 6R14 - LRYM,1/25/2020,Graduated,Eastern MA Puppy Raising Region,1/25/2020,
Lava,4L417,Female,LR,B,11/20/2017,Halo - 3H15 - LRBF,Ralston - 6R14 - LRYM,6/28/2019,Breeding,Orange County Puppy Raising Region,,
Liam,3L417,Male,LR,B,11/20/2017,Halo - 3H15 - LRBF,Ralston - 6R14 - LRYM,10/12/2019,Graduated,Cleveland West Puppy Raising Region,10/12/2019,
Lexa (Skylar),5L417,Female,LR,B,11/20/2017,Halo - 3H15 - LRBF,Ralston - 6R14 - LRYM,1/18/2018,Released,,,
Lima (Candy),6L417,Female,LR,B,11/20/2017,Halo - 3H15 - LRBF,Ralston - 6R14 - LRYM,3/23/2020,Other School,,,
Karina,6K417,Female,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,6/20/2019,Other School,,,
Kai,1K417,Male,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,4/3/2020,Other School,,,
Kam,3K417,Male,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,5/8/2020,Retired,Central CT Puppy Raising Region,10/12/2019,
Kaya,5K417,Female,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,11/23/2019,Released,Lower Westchester Puppy Raising Region,,
Kibble,7K417,Female,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,9/9/2019,Released,Westchester County Puppy Raising Region,,
Kenny,8K417,Male,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,1/16/2018,Released,,,
Kalissa (Chloe),2K417,Female,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,3/23/2020,Other School,,,
Kazu (Hank),4K417,Male,LR,B,11/18/2017,Bessie - 6B15 - LRBF,Dom GDB - 2X16 - LRYM,3/23/2020,Other School,,,
Jax (Maxwell),5J417,Male,LR,Y,11/16/2017,Becka - 1B15 - LRYF,Jamis TSE - JAMIS - LRBM *NOP*,3/23/2020,Other School,,,
Johnny,1J417,Male,LR,Y,11/16/2017,Becka - 1B15 - LRYF,Jamis TSE - JAMIS - LRBM *NOP*,4/19/2019,Released,New Hampshire Puppy Raising Region,,
Judson,6J417,Male,LR,B,11/16/2017,Becka - 1B15 - LRYF,Jamis TSE - JAMIS - LRBM *NOP*,3/21/2020,Graduated,Southern Tier NY Puppy Raising Region,2/26/2020,
Jordy,7J417,Male,LR,B,11/16/2017,Becka - 1B15 - LRYF,Jamis TSE - JAMIS - LRBM *NOP*,1/24/2020,Released,New Hampshire Puppy Raising Region,,
Jayden,8J417,Female,LR,Y,11/16/2017,Becka - 1B15 - LRYF,Jamis TSE - JAMIS - LRBM *NOP*,4/15/2019,Released,Cleveland East Puppy Raising Region,,
Josephine (Sparkle),4J417,Female,LR,Y,11/16/2017,Becka - 1B15 - LRYF,Jamis TSE - JAMIS - LRBM *NOP*,6/26/2019,Other School,,,
Jada,2J417,Female,LR,B,11/16/2017,Becka - 1B15 - LRYF,Jamis TSE - JAMIS - LRBM *NOP*,5/20/2019,Other School,,,
Fauna FGDF F28-6F,FAUNA,Female,GS,SABL,11/15/2017,,,12/23/2019,Other School,,,
FIONA FGDF,FIONA,Female,GS,B,11/15/2017,,,12/23/2019,Other School,,,
Irvin,1I417,Male,GS,B&T,11/15/2017,Gem - 8G15 - GSB&TF,Chase - 6C315 - GSB&TM,5/16/2019,Released,Fingerlakes Puppy Raising Region,,
Indra,2I417,Female,GS,B&T,11/15/2017,Gem - 8G15 - GSB&TF,Chase - 6C315 - GSB&TM,12/20/2019,Released,Catoctin Puppy Raising Region,,
Ivanna (Rexie),3I417,Female,GS,B&T,11/15/2017,Gem - 8G15 - GSB&TF,Chase - 6C315 - GSB&TM,1/10/2018,Released,,,
Ives,4I417,Male,GS,B&T,11/15/2017,Gem - 8G15 - GSB&TF,Chase - 6C315 - GSB&TM,6/12/2018,Released,Dutchess NY Puppy Raising Region,,
Iota,5I417,Male,GS,B&T,11/15/2017,Gem - 8G15 - GSB&TF,Chase - 6C315 - GSB&TM,1/28/2019,Released,Bay Puppy Raising Region,,
Havana,2H417,Female,LR,B,11/14/2017,Lizzie - 6L315 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,3/5/2019,Released,New Hampshire Puppy Raising Region,,
Harry,3H417,Male,LR,B,11/14/2017,Lizzie - 6L315 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,6/23/2020,Retired,Southwestern VT Puppy Raising Region,11/9/2019,
Haskell,6H417,Male,LR,B,11/14/2017,Lizzie - 6L315 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,11/9/2019,Graduated,Southern Tier NY Puppy Raising Region,11/9/2019,
Henrietta,7H417,Female,LR,B,11/14/2017,Lizzie - 6L315 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,10/12/2019,Graduated,Fingerlakes Puppy Raising Region,10/12/2019,
Harold,8H417,Male,LR,B,11/14/2017,Lizzie - 6L315 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,1/9/2018,Released,,,
Hodge,9H417,Male,LR,B,11/14/2017,Lizzie - 6L315 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,3/6/2020,Retired,NoVA- South Puppy Raising Region,10/12/2019,
